Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Northern Mariana Islands,MNP,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,2256863838.22703,2369707096.70251,2206197320.31434,1859824296.04982,1738935719.04124,1756325019.20837,1715929613.55749,1968171274.00593,2129561223.59834,2267982800.06229,2290662465.51964,2402904906.60493,2277201007.17869,2476846449.1061,2629392015.76334,2688219667.4643,3409880890.89143,3779581255.9847,4227816687.96006,4558557689.36852,4635073216.24829,5224699295.73394,5684162360.24927,6053667397.64344,6526530624.44069,7095687684.10245,7794687813.46585,8373526084.51733,8949306941.23667,9517718742.50536,10154238250.1818,10876976985.2962,11659922000.9265,12492636703.2019,13421356920.5464,14262411896.5455
Mauritania,MRT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,677966139.145212,783253692.871098,788944879.818561,773294047.110172,987426022.870975,1146780097.90497,1149428723.75496,1190430373.88414,1311811923.95914,1328190316.76781,1487386293.69845,1514797133.9731,1503695066.59156,1434754302.77592,1609257888.27814,1526632562.4749,1657100183.16678,1625970003.80662,1617763508.2861,1695255024.7999,1752405635.44674,1812868684.14983,1770448932.50232,1836581255.53392,1777317267.87319,1830543663.45148,1935133228.27055,1971908193.45456,2005832862.11054,2101663240.49417,2064436384.23349,2101350305.24234,2140732255.45603,2266471102.65736,2197100494.07164,2412851378.49623,2553251016.38406,2449979758.7808,2518035417.05366,2712247092.55863,2700573411.3849,2754822447.02016,2773142130.79087,2938927593.07061,3107840209.37868,3386595522.72714,4025615596.03959,4139050872.61895,4183751263.06351,4140153156.6056,4337791530.87884,4541844130.48737,4805047548.29392,5097687376.0487,5312107018.96804,
Mauritius,MUS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,2160269128.28603,2301715321.32258,2389889571.92187,2473930654.04946,2225022095.94417,2355905747.75292,2485411675.47149,2494950568.93111,2612172970.35728,2793835898.59895,3066012322.78098,3338612699.47182,3565349464.48881,3724547616.54817,3992221049.67172,4169293867.65343,4440827411.16283,4666513055.07343,4859526703.92124,5067890411.89229,5351076214.12915,5655417466.88931,5998736829.7345,6155350622.76349,6710970369.94062,6883681909.44798,7029155674.11136,7286201803.08264,7704850020.20054,7800497068.17681,8108433628.15455,8586060800.09435,9059246328.72715,9335461162.67676,9718233910.68203,10096261847.5491,10421558024.335,10753920076.2677,11143644878.0482,11533673588.4371
Malawi,MWI,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,872749541.865201,939424097.147037,945702876.587778,932547407.189705,957363457.012679,1087722788.7357,1231835576.3888,1321532298.80728,1296118186.43686,1372360522.65382,1378938218.898,1602582191.33731,1702444681.22293,1741612171.71942,1866589627.33715,1980205649.1683,2079171005.88359,2181425288.07784,2394006666.62427,2499250879.69003,2509416493.33773,2376665369.30609,2436164088.88657,2526757943.58107,2662199852.74022,2783888536.69843,2777908674.06113,2823056334.83383,2912753057.2523,2951920547.74879,3119952558.79915,3392331649.74493,3143572711.57351,3448242757.7722,3095136432.96075,3612916160.44919,3877261729.16389,4024303743.55744,4181060581.3387,4308260071.6144,4376161603.52274,4158449146.12082,4229142781.883,4470442420.41463,4712762648.46369,4866809938.57981,5095550005.69307,5584722806.06858,6011380928.01556,6512015360.82591,6959655570.89098,7297481087.69745,7435096950.09592,7821721991.37864,8267560145.18226,8511453169.61565
Malaysia,MYS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,11490474646.9647,12363520214.8893,13157385523.9858,14122980180.0703,14879825469.4888,16023319733.3734,17275816347.9342,17942169880.6741,19373595239.8714,20320679942.6484,21537185297.491,22776313233.4705,24913167479.1214,27831546361.4941,30144243712.592,30385901074.1094,33899676903.171,36529096646.3367,38959024844.908,42601343584.6087,45772687143.0195,48950205296.3227,51858301176.9911,55099575388.0671,59376363300.095,58710012933.1182,59386651050.444,62586786998.5518,68806489267.2541,75039312079.0072,81800090906.7486,89608289832.9503,97570090267.9818,107224598818.605,117102174766.544,128612243678.382,141476941962.49,151836934762.735,140662624052.144,149295947145.819,162521878188.031,163363213814.017,172170105600.757,182136170922.496,194491264667.328,204861809521.457,216303028285.742,229927492999.286,241037060383.099,237388518363.292,255016919685.822,268516966253.764,283214119400.205,296563285834.032,314335165005.743,329902207320.481
North America,NAC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,3395644079411.76,3476504221416.44,3691868083256.1,3856998112293.32,4084083692714.13,4346368157664.09,4629362590053.08,4747144480019.26,4977225022601.43,5141963189034.96,5307171840406.15,5486389622086.59,5776068584744.45,6109535061089.85,6103926717135.75,6104881420393.73,6432571485850.11,6721179037540.04,7083470665965.11,7313024316946.85,7313799363760.57,7510645741338.07,7356569286244.19,7681353775527.78,8228014763536.54,8580785371238.94,8870185906622.97,9183036700012.51,9571219632800.91,9909946663276.21,10082213337556.6,10053809713578.4,10384607978091.3,10668856628445.9,11104183707964.2,11405723721066.6,11814530750262.5,12342334506751.5,12884895400151,13494323832952.7,14060692506468.9,14208903443073.3,14479243520643.4,14871535663638.2,15424427014016.2,15938190350847.1,16362705204222.5,16658236596472.2,16630398218671.3,16165854139519.1,16583522548731.1,16873658969020.5,17240578788101.6,17509505314584.1,17935381038511.9,18346579762375.2
Namibia,NAM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,4412911486.63827,4455780709.35782,4438042654.6378,4357117141.46027,4346795502.2369,4366972080.70998,4575157421.37656,4737747944.82168,4776272888.48722,4865048284.84063,4964658201.39698,5370052951.12391,5756124453.39372,5665204214.98162,5763205418.04008,5987913615.09621,6179007353.17203,6439767658.78691,6651738120.90913,6875853709.52881,7115971119.14836,7199793619.68864,7544567351.04374,7864441488.71893,8829372914.44225,9052690941.65474,9693003646.96915,10334398853.639,10608240991.1714,10639638311.1204,11282192605.0374,11856607186.6558,12456727257.6528,13161100586.4209,13994228805.5322,14786830323.4907
New Caledonia,NCL,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2074788352.16769,2169116385.33276,2392073643.93899,2617603832.61695,2621033937.78947,2802403243.47257,2791684129.57825,2795114234.75077,2805833348.64509,2651906851.56168,2732943262.16684,2888155873.03214,2738945876.00494,2272021788.82969,2471397109.35847,2402366207.53131,2418659136.88697,2606457887.5654,2957615854.33786,3168996543.09375,3098250448.00614,3117116167.1292,3167710148.21005,3017214037.40097,2509557064.63294,2703358710.25129,2875293048.849,2877436759.3844,3075954623.71057,3104681860.221,3064806711.68607,3141555701.71359,2936837964.79057,2979405606.60121,3098717742.53644,3179462761.52286,3288171553.37277,3378726667.59468,3730866430.77849,3709646817.10266,3657358998.36197,3917190239.0117,4034671554.6476,4248509146.97587,4252757656.15835,4444131750.65835,4701891392.26459,4849839714.84673,5314826497.89012,5276949261.50372,5718589799.24366,5850769296.44391,6541959480.1299,6886614682.17048,7372107102.72376,7637893798.43719
Nigeria,NGA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,58676864790.6159,58789404370.6503,61201529275.1733,66451775245.1795,69741462842.4862,73148317148.5981,70039137550.0672,59012436135.544,58275748342.626,72376954918.2291,90476435132.8693,103358046139.004,106835281640.474,112596652491.716,125163198429.121,118619982379.007,129346018408.096,137137974986.36,129233124891.881,137968548713.888,143769893085.071,124895953347.35,123580566577.732,117339190482.242,114967134663.801,124535653493.06,113633581983.792,101416039990.552,109065367143.941,116118832909.287,130942573770.775,130133544307.975,130697966487.245,133430047764.441,134643945417.105,134229957065.962,140933005864.349,144882310095.277,148816792319.924,149522537467.564,157474285635.205,164420579040.972,170643319497.931,188312043745.758,251840571175.265,260515639753.024,281906487385.062,301156185312.512,320039472272.419,342232340656.562,369062464570.387,387099974051.551,403665055423.226,425440429014.358,452284521417.451,464282244075.104
Nicaragua,NIC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2723589109.8599,2925140475.76948,3267245862.69315,3592113940.61293,3991238601.03229,4350604181.63682,4494223559.79866,4807449092.13089,4872011213.02852,5175912846.83306,5245985731.28627,5419352785.70312,5539701593.58996,5895185018.96927,6731854736.99336,6721538378.67841,7071693862.04187,7663487186.24068,7062761723.95651,5192627959.03956,5432098058.76058,5723437241.04742,5676713278.95767,5938592075.98054,5845588146.96903,5606979920.22115,5549939599.81645,5510737438.21963,4824660434.23103,4742756384.58864,4738342546.96895,4729305940.01617,4747535859.45348,4728966419.2352,4886800963.50496,5175704130.5735,5504064687.25721,5722391722.74779,5934788674.67646,6352358653.89704,6612906370.92931,6808704181.29156,6860037653.48881,7032960882.04883,7406563756.72316,7723742317.5211,8044437471.21697,8469808698.92786,8711343159.74096,8470978895.30331,8741313140.24883,9286036334.95014,9805177971.50924,10249669824.1836,10717588995.9234,11245854069.4099
Netherlands,NLD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,187869751434.193,188424994233.599,201319872508.623,208616955952.693,225879808640.73,245402814942.238,252129562139.739,265442040202.205,282473157299.826,300634625106.282,317755152317.881,331472579735.099,343186404768.212,361870238410.596,374313934966.887,374321528609.271,391002454834.437,400857438940.397,411665544635.761,419957172847.682,425592637748.344,422257644503.311,417018454172.185,425650561324.503,438682615231.788,450001415496.689,462542846357.616,471475698278.146,487700209006.622,509257133907.285,530560494437.086,543501578543.046,552774100927.152,559725523841.059,576299513774.834,594257213907.285,615452700264.901,641916350463.576,670965729536.424,704860860794.702,734738242649.006,750346025165.563,751123608609.271,753256218145.695,768552639735.099,785156189668.874,812782985562.914,842843545695.364,857163969801.324,824869601192.053,836439735099.338,850354966887.417,841366396821.192,837198453509.934,845663604900.662,862497257483.444
Norway,NOR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,83001765074.555,88208744277.2419,90690889948.515,94123579206.0213,98838842020.3615,104063076552.554,108003438739.67,114760219196.805,117353657306.533,122639983597.119,125094430743.523,132190349756.792,139236885807.882,145548438900.103,151258342989.974,158748708348.499,167996695360.842,174986646768.803,181757461334.833,189704619023.196,198364125823.103,201534511498.627,202008793620.33,210034140978.128,222746342228.914,235116155008.107,244620316088.151,248909431438.404,248273831656.795,250851621868.899,255699176135.8,263586662751.067,273008313143.179,280776251861.289,294970764782.767,307223704576.288,322670898448.099,339722832566.758,348638719218.424,355657888885.212,367057738129.116,374712096042.487,380099364829.092,383595678005.361,398782376790.973,409249299725.357,419051198868.337,431328418599.649,432986039757.123,425960697230.403,428524701366.599,432676161725.29,444569428989.775,449009368104.96,458953860527.448,466288258065.584
Nepal,NPL,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2687564644.52438,2738850526.03803,2791171336.32931,2844067149.31039,3058295044.15399,3021497974.07339,3234230863.99325,3183405006.88147,3204908381.29249,3347956954.26606,3434200061.79961,3393148207.76815,3498939794.92215,3482266077.79119,3702818546.87338,3756749014.38762,3921990978.97092,4040316405.15103,4218322297.28413,4318249197.47917,4218091975.91136,4569964117.509,4742680183.0763,4601471345.50053,5046945769.07202,5357075804.00319,5601661164.65663,5696643954.4877,6135103742.63928,6400732135.07479,6697408396.01345,7123909435.79394,7416446123.91876,7701968176.62366,8334762090.68654,8623849303.39981,9083352501.06642,9541935774.11546,9829757721.15507,10263502982.96,10899840166.6306,11423006623.1921,11436744718.846,11887928617.3548,12444593148.5962,12877563074.7127,13310843466.2677,13764950914.3225,14605251495.759,15267319043.3731,16002656434.4746,16550239851.6396,17341538638.0319,18057549555.5864,19029151145.391,19669092589.6048
Nauru,NRU,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,67582988543.0177,67797379377.4319,69283971393.5725,70173544458.8557,73440027021.1846,74123397823.8939,76710976077.2446,80388374405.5339,81686630061.9686,83896791108.2289,84701501152.9039,84408946966.4217,84539963611.4714,84655347600.5188,83734509151.1745,84669491425.2774,90102214728.347,94704917927.6553,99053776480.7609,102655989119.47,104683769130.999,105320986309.266,111125915910.073,114201084450.209,118124883412.595,123882170557.717,129626058365.759,134563747297.882,139139651678.916,143210844285.92,147313302204.929,145384529110.823,144602895878.369,146584522265.456,150530417783.542,154649838881.683,157091890834.414,162076158596.34,167575447470.817
OECD members,OED,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,8912938244732.37,9330886488860.38,9875950040565.16,10405821375143.3,11088078689292,11700417216370.3,12415943332383.4,12980699600434.6,13777977007927.4,14562131840291.1,15074772330387.3,15646852133879.5,16507114628625.8,17523214505091.3,17720862254271,17784445067522.9,18648524690277.7,19346662837221.5,20195231493953.5,20997850072092.3,21277853571390.6,21728522529521.4,21787184508196.1,22389186661402.4,23423146273564.4,24341945826957.3,25066741122836.5,25933473324353.8,27148020765271.6,28208212112478.5,29099182609155.2,29485908673400,30087793386842.4,30495743150341.1,31428854369229.6,32242880458322.7,33204001751253.1,34363772302232.6,35283046188499,36430638758401.7,37870363570435.2,38392393716341.2,38998614776985,39769006490331.1,41040837471719.4,42129228389543.9,43390037287824.5,44517688531248.2,44610854029668.9,43032008571480,44291114644304.6,45066051693130.1,45616210133173.7,46134496334734.7,46945338366763.8,47868450531712.3
Oman,OMN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,398606241.872562,403149024.707412,484535760.728219,506491287.386216,506869700.910273,1469060078.02341,1545516775.03251,2568943823.14695,4672595318.59558,5871871521.45644,6687773732.11964,6747844993.49805,7410835890.76723,6354639271.78154,7085346944.08323,8816545383.61509,10627474642.3927,10734516514.9545,10338033810.143,10785850715.2146,11436824707.4122,13386469180.7542,14935261898.5696,17424472821.8466,20336379973.9922,23184936801.0403,23649136280.8843,22835420546.1639,24197331339.4018,27042178153.446,27006908192.4577,28647328998.6996,31057681924.5774,32934485305.5917,34210951625.4876,35920411183.355,37014525357.6073,39247801300.3901,40284860858.2575,40234582574.7724,42407802340.7022,44308712613.7841,43821066319.896,42651495448.6346,43202600780.2341,44278543563.0689,46657217165.1496,48734720416.1248,52730819245.7737,55953966189.8569,58641352405.7217,58001560468.1404,62108452535.7607,64538621586.4759,66406501950.5852,68730729518.8557
Other small states,OSS,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164695498959.933,171444144599.199,179137165923.867,186628703338.867,203726317751.964,215488837107.693,238295839799.322,262280581844.974,281095310891.446,286756343194.843,312830875909.53,336548229342.876,348925759972.621,359934618853.443,371335772237.979,380312655743.639
Pakistan,PAK,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,13684036857.0643,14503347547.8401,15153512114.6599,16470175251.4007,17716927569.3664,19562919065.2398,20695602650.0708,21813291973.8586,23391095573.3437,24679453640.8837,27481425962.2594,27610141417.4042,27834724076.0078,29801042428.5883,30856056462.9726,32155533248.1105,33813533506.0111,35148389789.1423,37977319757.9899,39404672851.7496,43430137607.1392,46870136125.9938,49934265088.366,53318998496.708,56019715396.9644,60272796443.8186,63588796957.6813,67691764262.6561,72853449998.507,76466812750.0364,79876151981.2353,83919137533.8289,90385860526.2192,91974615908.344,95412089507.6067,100147018591.748,105000725251.045,106065848422.857,108770776064.232,112751930854.755,117555262343.91,119885776649.102,123751409564.262,129748800033.821,139309432952.151,149990711055.44,159256450281.251,166953023525.452,169793571392.451,174601545521.839,177406854514.885,182282709027.43,188675424552.08,196915350994.647,206245899264.385,217668004571.424
Panama,PAN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2662917902.06882,2949217656.16213,3195914118.24668,3465093696.76911,3622063278.01893,3952917031.17259,4250148961.23794,4614211594.34333,4933926995.50715,5354713332.63258,5696705319.5559,6246202828.59062,6532296406.66612,6885426982.01967,7053535033.47953,7165744794.31176,7283523790.24901,7367680963.09794,8085287232.91367,8449762336.27488,8542582921.35855,9329082245.49342,9828044050.10695,9386630890.0251,9640959174.93415,10117437863.1098,10478406673.746,10288846504.1575,8912214789.56896,9051445667.19446,9784521522.23663,10706126312.1176,11584208455.9081,12216213256.7685,12564393361.5109,12784481177.058,13143799752.0104,13993019499.4907,15020317162.0262,15608693982.6035,16032528390.9831,16124598868.9377,16483997951.8421,17177275924.4366,18469364359.0237,19797547901.3714,21485835473.6385,24776589614.3176,26910261835.8537,27340384376.3363,28917200000,32331762130.0547,35315968352.9645,37655354233.1361,39934758615.4099,42241946752.9464
